id,dimension,variant_id,model,average_score,llm_score,brief_rationale,error,attempts,runtime_seconds,timestamp
AU01.003359,d1_illness_beliefs,V1_full_manual_baseline,qwen3-30b-a3b-instruct-2507,3.0,3,"Die Frage 'Wie würden Sie diese Ereignisse in Verbindung setzen?' eröffnet eine explizite Aufforderung zur Formulierung eines subjektiven Erklärungsmodells und zeigt damit eine klare Exploration der Krankheitsvorstellung. Die Formulierung ist offen und ermutigt die Patient:in, ihre eigenen Gedanken zu äußern. Allerdings fehlt eine explizite Validierung der Sichtweise, eine Klärung von Heilvorstellungen oder Erwartungen an die Therapie, sowie eine Rückmeldung zur Offenheit oder zum Erklärungsmodell. Die Frage ist zielgerichtet, aber nicht ausreichend umfassend, um die vollständigen Leistungsmerkmale der Dimension zu erfüllen. Daher wird eine Bewertung von 3 vergeben, da die Exploration des subjektiven Erklärungsmodells angedeutet wird, aber die weiteren Aspekte der Dimension nicht ausreichend abgedeckt sind.",,1,2.634,2026-07-14T18:28:35
AU01.003360,d1_illness_beliefs,V1_full_manual_baseline,qwen3-30b-a3b-instruct-2507,3.0,2,"Die Therapeut:in fragt nach einer detaillierten Beschreibung der subjektiven Erlebnisse, um das Problem besser zu verstehen. Dies zeigt eine erste Annäherung an die Exploration der subjektiven Erfahrung. Allerdings wird das Erklärungsmodell der Patient:in oder deren Heilvorstellungen nicht explizit abgefragt. Es fehlen zentrale Elemente wie die Zusammenfassung des Erklärungsmodells in eigenen Worten, die explizite Frage nach der eigenen Deutung der Beschwerden oder nach Heilvorstellungen. Die Reaktion ist verständlich und angemessen, erfüllt aber nur teilweise die Aufgabenstellung, da die Exploration der subjektiven Krankheits- und Heilungsvorstellungen nicht ausreichend erfolgt.",,1,1.011,2026-07-14T18:28:36
AU01.003361,d1_illness_beliefs,V1_full_manual_baseline,qwen3-30b-a3b-instruct-2507,2.333,1,"Die Therapeut:in zeigt Verständnis für die subjektive Erlebniswelt der Patient:in, indem sie nach dem Gefühl der Krankheit fragt. Allerdings wird das subjektive Krankheits- und Heilungsvorstellungsmodell der Patient:in nicht explizit erfragt. Stattdessen wird der Fokus auf die diagnostische Abklärung für die Krankenkasse und die formale Anforderung an Informationen gelegt. Es fehlen klare Fragen nach der persönlichen Erklärung der Beschwerden (z. B. 'Wie erklären Sie sich Ihre Beschwerden selbst?'), nach Heilvorstellungen oder Erwartungen an die Therapie. Die Reaktion ist verständlich, aber der therapeutische Stil bleibt auf der Ebene der diagnostischen Notwendigkeit, ohne die subjektive Sichtweise der Patient:in zu validieren oder zu explorieren. Daher wird nur eine geringe Umsetzung der Zieldimension erreicht.",,1,1.234,2026-07-14T18:28:37
AU01.003404,d1_illness_beliefs,V1_full_manual_baseline,qwen3-30b-a3b-instruct-2507,3.667,3,"Die Therapeut:in fragt explizit nach der subjektiven Erklärung der Probleme („was Sie denn denken, woher Ihre Probleme kommen könnten“) und nach bisher unternommenen Linderungsmaßnahmen, was die Exploration des Krankheits- und Heilungsvorstellungsmodells anspricht. Die Formulierung ist verständlich und sensitiv. Allerdings fehlt eine klare Validierung der Patient:inns Sichtweise, eine explizite Zusammenfassung des Erklärungsmodells in eigenen Worten oder eine klare Klärung der therapeutischen Rolle. Die Frage ist zudem etwas allgemein gehalten und könnte weiter differenziert werden, um tiefer in die subjektiven Vorstellungen einzusteigen. Daher wird eine Bewertung von 3 vergeben, da zentrale Elemente der Dimension erfasst werden, aber nicht alle Leistungsmerkmale vollständig umgesetzt sind.",,1,1.211,2026-07-14T18:28:38
AU01.003405,d1_illness_beliefs,V1_full_manual_baseline,qwen3-30b-a3b-instruct-2507,2.333,2,"Die Therapeut:in zeigt Verständnis für den Zusammenhang zwischen dem Kontaktabbruch und den Beschwerden und fragt nach einer detaillierteren Beschreibung der gesundheitlichen Probleme. Dies entspricht einer grundlegenden Exploration der Symptomatik. Allerdings wird das subjektive Krankheits- und Heilungsvorstellungen der Patient:in nicht explizit erfragt. Es fehlen Fragen nach der persönlichen Erklärung der Beschwerden, Heilvorstellungen oder Erwartungen an die Therapie. Die Reaktion ist angemessen und verständlich, erfüllt aber nur die Aufgabenstellung auf einem grundlegenden Niveau, ohne die spezifische Dimension der Exploration des subjektiven Erklärungsmodells und Heilungsvorstellungen zu adressieren.",,1,22.324,2026-07-14T18:29:01
AU01.003406,d1_illness_beliefs,V1_full_manual_baseline,qwen3-30b-a3b-instruct-2507,2.333,2,"Die Therapeut:in zeigt Verständnis für den Frust des Patienten und fordert eine detaillierte Beschreibung der subjektiven Erlebnisse im Alltag. Dies entspricht einer explorativen Haltung, die die Symptomatik im Kontext des Alltags erfasst. Allerdings wird das subjektive Krankheits- und Heilungsvorstellungsmodell der Patient:in nicht explizit erfragt. Es fehlen Fragen nach der persönlichen Erklärung der Beschwerden, Heilvorstellungen oder Erwartungen an die Therapie. Die Reaktion ist verständlich und angemessen, erfüllt aber nur teilweise die Aufgabenstellung, da die Exploration des subjektiven Erklärungsmodells nicht explizit erfolgt.",,1,1.131,2026-07-14T18:29:02
AU01.003437,d1_illness_beliefs,V1_full_manual_baseline,qwen3-30b-a3b-instruct-2507,3.0,4,"Die Therapeut:in fragt explizit nach der subjektiven Einschätzung und Erklärung des Krankheitsgeschehens („ihre eigene Einschätzung, ihre eigene Überlegung, ob sie eine Idee haben, warum sie die Krankheit erleben“), was direkt auf die Exploration des subjektiven Erklärungsmodells abzielt. Die Formulierung ist klar, verständlich und patientenzentriert. Es wird keine vorgefertigte Erklärung vorgegeben, sondern die Patient:in wird ermutigt, ihre eigene Sichtweise zu äußern. Die Frage ist zielgerichtet, sensitiv und fördert die Offenheit. Damit wird ein zentrales Leistungsmerkmal der Dimension erfüllt, und die Gesprächsführung ist angemessen und verständlich.",,1,2.105,2026-07-14T18:29:04
AU01.003438,d1_illness_beliefs,V1_full_manual_baseline,qwen3-30b-a3b-instruct-2507,2.667,3,"Die Therapeutin greift das subjektive Erklärungsmodell der Patientin auf, indem sie den Zusammenhang zwischen Kontaktabbruch und Symptomatik thematisiert und dies als mögliche Erklärung validiert. Sie fragt explizit nach der Sichtweise der Patientin ('korrigieren Sie mich gerne'), was die Exploration des Krankheitsverständnisses unterstützt. Allerdings fehlt eine direkte, offene Frage nach Heilvorstellungen oder Erwartungen an die Therapie, und es wird kein expliziter Raum für die Erörterung von Heilungsvorstellungen geschaffen. Die Reaktion ist verständlich und sensibel, aber die Exploration der Heilungsvorstellungen bleibt ungenügend. Daher wird eine Bewertung von 3 vergeben, da zentrale Leistungsmerkmale der Dimension erfüllt sind, aber nicht alle.",,1,1.153,2026-07-14T18:29:05
AU01.003439,d1_illness_beliefs,V1_full_manual_baseline,qwen3-30b-a3b-instruct-2507,3.333,3,"Die Therapeut:in fasst das subjektive Erklärungsmodell der Patient:in – die Vorstellung, dass die aktuellen Beschwerden als Strafe für den Abbruch der Bindung zu Familie und Heimat interpretiert werden – in eigenen Worten zusammen („Sie interpretieren das, dass es ihnen derzeit nicht gut geht, als eine Art Bestrafung...“). Dies entspricht einem zentralen Leistungsmerkmal. Allerdings wird die Exploration der Heilvorstellungen, der Klärung von Erwartungen an die Therapie oder der Validierung der eigenen Sichtweise nicht ausreichend weitergeführt. Es fehlt eine explizite Frage nach, was der Patient:in helfen könnte, oder eine klare Validierung der subjektiven Erklärung. Die Formulierung ist verständlich, aber die Reaktion bleibt auf die Interpretation beschränkt, ohne die Patient:in aktiv in die Weiterführung einzubinden. Daher wird eine Bewertung von 3 vergeben.",,1,1.31,2026-07-14T18:29:06
AU01.003485,d1_illness_beliefs,V1_full_manual_baseline,qwen3-30b-a3b-instruct-2507,3.333,3,"Die Therapeut:in fragt explizit nach dem subjektiven Erklärungsmodell („Wie Sie denken, dass Ihre Beschwerden eine Bestrafung sein können“) und nach Heilvorstellungen („was Ihnen helfen könnte, um sich wieder besser zu fühlen“). Dies entspricht zwei zentralen Leistungsmerkmalen der Dimension. Allerdings wird das Erklärungsmodell nicht reflektiert oder validiert, und es fehlt eine klare Validierung der Patient:inns Sichtweise oder eine Anpassung des therapeutischen Stils. Die Frage ist etwas direkt und könnte als leicht suggestiv wirken, da sie implizit die Vorstellung der Bestrafung voraussetzt. Dennoch wird die Exploration der subjektiven Krankheits- und Heilungsvorstellungen deutlich angestrebt, was die Bewertung auf 3 legt.",,1,1.154,2026-07-14T18:29:08
AU01.003486,d1_illness_beliefs,V1_full_manual_baseline,qwen3-30b-a3b-instruct-2507,2.333,1,"Die Aussage zeigt eine allgemeine Absicht, die Situation besser zu verstehen, enthält jedoch keine explizite Exploration der subjektiven Krankheits- oder Heilungsvorstellungen der Patient:in. Es werden keine Fragen nach dem eigenen Erklärungsmodell, Heilvorstellungen oder Erwartungen an die Therapie gestellt. Die Formulierung ist zudem leicht belehrend und unklar in der Zielrichtung (z. B. 'ich möchte sie doch noch um ein bisschen Geduld bitten'). Es fehlen alle zentralen Leistungsmerkmale der Dimension, insbesondere die Validierung der Sichtweise oder die Exploration des individuellen Krankheitsverständnisses. Die Reaktion ist verständlich, aber nicht angemessen für die explizite Erhebung von Erklärungs- und Heilvorstellungen.",,1,2.082,2026-07-14T18:29:10
AU01.003487,d1_illness_beliefs,V1_full_manual_baseline,qwen3-30b-a3b-instruct-2507,3.333,3,"Die Therapeut:in fragt explizit nach dem subjektiven Erklärungsmodell der Patient:in, indem sie nach dem Zusammenhang zwischen den negativen Verläufen und der Fluchtsituation fragt. Dies entspricht dem Kriterium, Erklärungsmodelle zu erforschen. Allerdings fehlt eine Validierung der Sichtweise, eine Klärung von Heilvorstellungen oder Erwartungen an die Therapie, sowie eine empathische Reaktion auf mögliche Zweifel. Die Frage ist klar und verständlich formuliert, aber die Reaktion bleibt auf die Exploration beschränkt, ohne die weiteren Leistungsmerkmale des Manuals zu integrieren. Daher wird eine Bewertung von 3 vergeben, da die zentrale Aufgabe teilweise erfüllt ist, aber nicht umfassend.",,1,2.106,2026-07-14T18:29:12
AU01.003575,d1_illness_beliefs,V1_full_manual_baseline,qwen3-30b-a3b-instruct-2507,1.667,1,"Die Aussage zeigt Empathie und versucht, Schuldgefühle zu benennen, aber erfragt weder explizit das subjektive Erklärungsmodell der Patient:in noch deren Heilungsvorstellungen. Es erfolgt keine Validierung des Erklärungsmodells, keine Klärung von Erwartungen an die Therapie oder die Rolle des Therapeuten. Die Reaktion bleibt auf eine Interpretation beschränkt, ohne die Patient:in in die Erklärung einzubeziehen. Es fehlen zentrale Leistungsmerkmale wie Fragen nach der eigenen Sichtweise oder Heilvorstellungen. Die Aussage ist verständlich, aber nicht ausreichend für eine höhere Bewertung.",,1,0.911,2026-07-14T18:29:13
AU01.003576,d1_illness_beliefs,V1_full_manual_baseline,qwen3-30b-a3b-instruct-2507,2.0,2,"Die Therapeut:in zeigt eine grundlegende Bereitschaft, gemeinsam mit der Patient:in die Probleme zu erforschen und betont die Bedeutung einer genauen Beschreibung der Symptome. Dies entspricht einer grundlegenden Aufgabenstellung, da die Symptomatik exploriert wird. Allerdings wird das subjektive Krankheits- und Heilungsvorstellungen der Patient:in nicht explizit erfragt. Es fehlen Fragen nach der persönlichen Erklärung der Beschwerden, Heilvorstellungen oder Erwartungen an die Therapie. Die Reaktion bleibt auf die Symptombeschreibung beschränkt und erfüllt damit nur teilweise die Anforderungen der Dimension. Die Formulierung ist verständlich und angemessen, aber es fehlt die explizite Exploration des individuellen Erklärungsmodells und der Heilvorstellungen.",,1,1.077,2026-07-14T18:29:14
AU01.003577,d1_illness_beliefs,V1_full_manual_baseline,qwen3-30b-a3b-instruct-2507,2.0,1,"Die Aussage konzentriert sich auf die Exploration der Symptomatik (Anforderung, Symptome genauer zu beschreiben) und die Vorbereitung auf eine Behandlung, erfragt jedoch weder das subjektive Erklärungsmodell der Patient:in noch deren Heilungsvorstellungen explizit. Es fehlen Fragen nach der persönlichen Deutung der Probleme (z. B. 'Wie erklären Sie sich Ihre Beschwerden?'), Heilvorstellungen (z. B. 'Was glauben Sie, könnte Ihnen helfen?') oder die Klärung von Erwartungen an die Therapie. Die Formulierung ist zudem leicht belehrend und wenig flexibel im therapeutischen Stil, da sie den Fokus auf die Notwendigkeit der genauen Beschreibung legt, ohne die Sichtweise der Patient:in zu validieren oder zu reflektieren. Damit wird die zielgerichtete Exploration des subjektiven Krankheits- und Heilungsvorstellungsmodells nicht ausreichend umgesetzt.",,1,1.485,2026-07-14T18:29:16
AU01.003842,d1_illness_beliefs,V1_full_manual_baseline,qwen3-30b-a3b-instruct-2507,2.0,2,"Die Therapeut:in zeigt Verständnis für die Belastung durch wiederholte Erzählung der Problematik und betont das Ziel, besser helfen zu können. Allerdings wird das subjektive Krankheits- und Heilungsvorstellungen der Patient:in nicht explizit erfragt. Es fehlen Fragen nach dem eigenen Erklärungsmodell, Heilvorstellungen oder Erwartungen an die Therapie. Die Reaktion bleibt auf die Validierung der Belastung beschränkt, ohne die geforderte Exploration der individuellen Sichtweise auf Krankheit und Heilung. Die Gesprächsführung ist angemessen und verständlich, erfüllt aber nur teilweise die Aufgabenstellung.",,1,0.878,2026-07-14T18:29:17
AU01.003845,d1_illness_beliefs,V1_full_manual_baseline,qwen3-30b-a3b-instruct-2507,2.667,2,"Die Therapeut:in bestätigt die Selbstanalyse der Patient:in und zeigt Interesse, weiter darüber zu sprechen, was die Aufgabenstellung der Exploration von subjektiven Krankheits- und Heilungsvorstellungen teilweise erfüllt. Allerdings wird kein expliziter Frageansatz zur Erklärung der Beschwerden, zu Heilvorstellungen oder zu Erwartungen an die Therapie verwendet. Es fehlen zentrale Leistungsmerkmale wie das Fassen von Erklärungsmodellen in eigenen Worten oder das gezielte Erfragen von Heilvorstellungen. Die Reaktion ist angemessen und verständlich, bleibt aber oberflächlich bezüglich der expliziten Exploration des subjektiven Krankheits- und Heilungsvorstellungsmodells.",,1,1.084,2026-07-14T18:29:18
AU01.003846,d1_illness_beliefs,V1_full_manual_baseline,qwen3-30b-a3b-instruct-2507,2.0,1,"Die Reaktion zeigt Empathie und eine offene Haltung, aber es wird kein expliziter Fokus auf das subjektive Krankheits- oder Heilungsvorstellungen der Patient:in gelegt. Es fehlen Fragen zur Erklärung der Beschwerden, zur Heilvorstellung oder zur Klärung von Erwartungen an die Therapie. Die Aussage bleibt allgemein und bezieht sich nicht auf das Erklärungsmodell der Patient:in. Daher wird die Aufgabenstellung nur unzureichend erfüllt.",,1,0.853,2026-07-14T18:29:19
AU01.003863,d1_illness_beliefs,V1_full_manual_baseline,qwen3-30b-a3b-instruct-2507,3.667,4,"Die Therapeut:in fragt explizit nach dem subjektiven Erklärungsmodell der Patient:in („Wie erklären Sie sich Ihre aktuelle Situation, Ihre Symptome danach, wie das zusammenhängt?“), was direkt auf die Zieldimension abzielt. Die Frage ist offen, respektvoll und fördert die Äußerung der persönlichen Krankheitsvorstellungen. Die Formulierung ist klar, verständlich und vermeidet Suggestivität oder Abwertung. Damit wird ein zentrales Leistungsmerkmal (Frage nach Erklärungsmodellen) exzellent umgesetzt, was die Bewertung 4 rechtfertigt.",,1,1.024,2026-07-14T18:29:20
AU01.003864,d1_illness_beliefs,V1_full_manual_baseline,qwen3-30b-a3b-instruct-2507,3.0,3,"Die Therapeutin zeigt eine grundlegende Anerkennung der Patient:innen-Perspektive und erwähnt explizit die Bedeutung der eigenen Erklärungen für die aktuelle Situation. Sie formuliert eine Frage nach der subjektiven Erklärung („wie Sie sich das selber erklären“), was ein zentrales Kriterium der Dimension ist. Allerdings fehlt eine tiefergehende Exploration des Erklärungsmodells oder der Heilvorstellungen durch konkrete Fragen oder eine Validierung der Sichtweise. Die Formulierung ist etwas abstrakt und könnte als leicht belehrend wirken (z. B. „Da liegen Sie ganz richtig“), was die Empathie und Sensibilität beeinträchtigen könnte. Dennoch wird die zentrale Aufgabe der Exploration des subjektiven Krankheits- und Heilungsvorstellungsmodells ansatzweise erfüllt, was eine Bewertung von 3 rechtfertigt.",,1,1.149,2026-07-14T18:29:21
AU01.003865,d1_illness_beliefs,V1_full_manual_baseline,qwen3-30b-a3b-instruct-2507,2.667,2,"Die Therapeutin erkennt ihre Rolle als Fachperson an und betont die Bedeutung der Kenntnis der Patient:innen-Perspektive. Allerdings wird keine explizite Exploration der subjektiven Krankheits- oder Heilungsvorstellungen der Patientin durch Fragen oder Zusammenfassungen des Erklärungsmodells angestoßen. Es fehlen zentrale Leistungsmerkmale wie die direkte Frage nach der persönlichen Erklärung der Beschwerden, Heilvorstellungen oder die Validierung des individuellen Verständnisses. Die Aussage bleibt allgemein und nicht ausreichend auf die Zieldimension ausgerichtet, obwohl die Grundhaltung der Offenheit und des Interesses an der Perspektive der Patientin erkennbar ist.",,1,1.021,2026-07-14T18:29:22
AU01.003913,d1_illness_beliefs,V1_full_manual_baseline,qwen3-30b-a3b-instruct-2507,2.333,2,"Die Aussage zeigt eine grundlegende Bereitschaft, die Perspektive der Patientin zu verstehen, und enthält eine indirekte Aufforderung zur Äußerung eigener Gedanken ('wenn ich weiß, wie sie darüber denken'). Dies entspricht einer teilweisen Erfüllung der Aufgabenstellung, da die Exploration subjektiver Krankheits- und Heilungsvorstellungen angedeutet, aber nicht explizit gefragt wird. Es fehlen klare, direkte Fragen nach Erklärungsmodellen, Heilvorstellungen oder Erwartungen an die Therapie. Die Formulierung ist verständlich, aber nicht ausreichend spezifisch, um eine hohe Bewertung zu rechtfertigen.",,1,1.1,2026-07-14T18:29:23
AU01.003914,d1_illness_beliefs,V1_full_manual_baseline,qwen3-30b-a3b-instruct-2507,1.0,1,"Die Aussage ist verständlich und zeigt eine gewisse Empathie, indem sie die Verantwortung der Patientin für die Entscheidung ihrer Eltern in Frage stellt. Allerdings wird kein expliziter Versuch unternommen, das subjektive Krankheits- oder Heilungsvorstellungen der Patientin zu erfragen. Es fehlen jegliche Fragen nach der persönlichen Erklärung der Beschwerden, Heilvorstellungen oder Erwartungen an die Therapie. Die Reaktion bleibt auf eine einfache Validierung beschränkt, ohne die geforderte Exploration des Erklärungsmodells oder der Heilungsvorstellungen. Daher wird die Aufgabenstellung nur unzureichend erfüllt.",,1,1.825,2026-07-14T18:29:25
AU01.003965,d1_illness_beliefs,V1_full_manual_baseline,qwen3-30b-a3b-instruct-2507,1.667,1,"Die Aussage des Therapeuten bezieht sich auf die Notwendigkeit weiterer Informationen, um ein besseres Verständnis zu erlangen, jedoch erfolgt keine explizite Exploration der subjektiven Krankheits- oder Heilungsvorstellungen der Patientin. Es wird weder nach der persönlichen Erklärung der Beschwerden gefragt, noch werden Heilvorstellungen, Erwartungen an die Therapie oder das Erklärungsmodell der Patientin thematisiert. Die Formulierung ist zudem leicht belehrend und wenig empathisch, da sie die Patientin als Quelle von Informationen darstellt, ohne deren Sichtweise zu validieren oder zu reflektieren. Es fehlen alle zentralen Leistungsmerkmale der Dimension, insbesondere die Exploration des subjektiven Krankheits- und Heilungsvorstellungsmodells.",,1,1.486,2026-07-14T18:29:26
AU01.003966,d1_illness_beliefs,V1_full_manual_baseline,qwen3-30b-a3b-instruct-2507,3.0,3,"Die Therapeut:in fasst das subjektive Erklärungsmodell der Patient:in (Gottes Strafe aufgrund der Flucht und der finanziellen Belastung der Eltern) in eigenen Worten zusammen, was ein zentrales Leistungsmerkmal ist. Anschließend fragt sie nach der subjektiven Erfahrung und dem Gefühl, das damit verbunden ist, was die Exploration der Krankheitsvorstellung weiter vertieft. Allerdings fehlt eine explizite Frage nach Heilvorstellungen oder Erwartungen an die Therapie, und es wird kein direkter Bezug zu möglichen Vorbehalten oder Zweifeln der Patient:in hergestellt. Die Formulierung ist verständlich und sensibel, aber die Exploration bleibt auf die Krankheitsvorstellung beschränkt, ohne die Heilungsvorstellungen ausreichend zu erfassen. Daher wird eine Bewertung von 3 vergeben, da zentrale Merkmale erfüllt sind, aber nicht alle Dimensionen der Aufgabenstellung vollständig abgedeckt sind.",,1,1.496,2026-07-14T18:29:28
AU01.003967,d1_illness_beliefs,V1_full_manual_baseline,qwen3-30b-a3b-instruct-2507,2.0,1,"Die Aussage des Therapeuten konzentriert sich auf die Notwendigkeit, weitere Informationen zu sammeln, um das Bild zu verstehen, und begründet dies mit der Notwendigkeit, Fragen zu stellen. Es wird jedoch kein expliziter Versuch unternommen, die subjektiven Krankheits- oder Heilungsvorstellungen der Patientin zu erfragen. Es fehlen Fragen nach dem persönlichen Erklärungsmodell (z. B. 'Wie erklären Sie sich Ihre Beschwerden selbst?'), Heilvorstellungen oder Erwartungen an die Therapie. Die Formulierung ist zudem etwas abwertend und distanziert ('brauche ich einfach noch mehr Informationen', 'muss ich einfach ganz viele Fragen stellen'), was die Patientin möglicherweise als überfordernd oder wenig empathisch erleben könnte. Es gibt keine Validierung der Sichtweise der Patientin oder eine Anpassung des therapeutischen Stils an deren Perspektive. Daher wird die Dimension 'subjektive Krankheits- und Heilungsvorstellungen erfragen' nur sehr rudimentär und unzureichend umgesetzt.",,1,2.703,2026-07-14T18:29:31
AU01.004017,d1_illness_beliefs,V1_full_manual_baseline,qwen3-30b-a3b-instruct-2507,1.333,1,"Die Aussage zeigt Verständnis für die emotionale Belastung der Patientin, jedoch wird das subjektive Krankheits- und Heilungsvorstellungsmodell der Patientin nicht explizit erfragt. Die Frage nach den Elternschaftsgefühlen lenkt von der Exploration der eigenen Erklärung der Beschwerden ab. Es fehlen zentrale Elemente wie die Exploration des Erklärungsmodells (z. B. 'Wie erklären Sie sich Ihre Beschwerden?'), Heilvorstellungen oder die Klärung therapeutischer Erwartungen. Die Reaktion bleibt auf eine empathische Reaktion beschränkt, ohne die geforderte Exploration der subjektiven Krankheits- und Heilungsvorstellungen zu leisten.",,1,1.137,2026-07-14T18:29:32
AU01.004018,d1_illness_beliefs,V1_full_manual_baseline,qwen3-30b-a3b-instruct-2507,1.667,1,"Die Aussage zeigt eine allgemeine Haltung der Zusammenarbeit und Anerkennung der Expertise, jedoch erfolgt keine explizite Exploration der subjektiven Krankheits- oder Heilungsvorstellungen der Patient:in. Es wird kein offener Fragen nach dem Erklärungsmodell, Heilvorstellungen oder Erwartungen an die Therapie gestellt. Die Reaktion bleibt auf eine allgemeine, nicht patientenzentrierte Begründung der Notwendigkeit weiterer Informationen beschränkt und vermeidet die explizite Auseinandersetzung mit dem individuellen Verständnis der Probleme. Dadurch wird die zielgerichtete Exploration der subjektiven Krankheits- und Heilungsvorstellungen nicht umgesetzt.",,1,1.475,2026-07-14T18:29:34
AU01.004019,d1_illness_beliefs,V1_full_manual_baseline,qwen3-30b-a3b-instruct-2507,3.333,3,"Die Frage 'Was lässt Sie vermuten, dass der Kontaktabbruch mit Ihrer Familie, mit ihren übrigen Problemen, die Sie gerade geschildert haben, zusammenhängt?' erfragt explizit die subjektive Erklärung der Patient:in für den Zusammenhang zwischen familiärem Kontaktabbruch und ihren Beschwerden. Dies entspricht dem Leistungsmerkmal, Erklärungsmodelle zu fragen. Die Formulierung ist klar und verständlich. Allerdings fehlt eine Validierung der Sichtweise, eine Klärung der therapeutischen Rolle oder eine Reaktion auf mögliche Zweifel. Es wird keine Rückmeldung zu den Erwartungen an die Therapie oder Heilvorstellungen der Patient:in abgefragt. Die Reaktion ist daher auf einem mittleren Niveau: Sie erfragt das subjektive Erklärungsmodell, erfüllt aber nicht alle Aspekte der Dimension, insbesondere fehlt die Validierung und die flexiblen Anpassungen am therapeutischen Stil.",,1,2.611,2026-07-14T18:29:36
