id,dimension,rater_one,rater_two,rater_three,average_score,ColumnID,Text,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you_total,you_sing,you_plur,you_formal,other,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achiev,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,Emoji
AU01.001951,d1_illness_beliefs,1,2,2,1.667,text,"Ja, ich glaube, das können wir nur zusammen herausfinden, was Ihnen fehlt. Ich kann Ihnen noch ein paar Fragen stellen und dann schauen wir, wo die Reise hingeht gemeinsam.",1,29,1,96.319,99,1,14.5,20.69,100,55.172,27.586,20.69,6.897,6.897,0,0,0,0,6.897,0,6.897,3.448,10.345,0,3.448,6.897,17.241,0,24.138,3.448,0,6.897,0,3.448,3.448,0,3.448,0,0,0,27.586,0,3.448,0,0,20.69,6.897,0,3.448,6.897,0,3.448,3.448,3.448,0,0,0,0,0,0,0,20.69,13.793,3.448,0,0,3.448,0,10.345,0,20.69,10.345,13.793,3.448,3.448,6.897,0,0,3.448,0,6.897,0,0,3.448,0,0,20.69,6.897,13.793,0,0,0,0,0,0,0,0,0,0
AU01.001952,d1_illness_beliefs,3,2,2,2.333,text,"Mhm. Das macht erst mal Sinn, dass wir gemeinsam schauen, wann die Panikattacken auftreten, was davor passiert ist, wie es, ja, dass wir uns die Gesamtsituation auch mal anschauen. Dazu würde ich Ihnen gerne noch ein paar Fragen stellen.",1,39,1.157,97.24,6.668,80.989,13,20.513,94.872,58.974,20.513,12.821,2.564,7.692,0,0,0,0,2.564,0,2.564,5.128,10.256,2.564,5.128,10.256,20.513,0,15.385,5.128,2.564,7.692,2.564,2.564,7.692,5.128,2.564,2.564,0,0,20.513,0,2.564,0,0,20.513,2.564,5.128,2.564,10.256,0,2.564,7.692,5.128,0,0,2.564,0,0,0,0,20.513,10.256,10.256,2.564,0,0,0,5.128,0,10.256,2.564,2.564,7.692,2.564,2.564,0,2.564,0,0,7.692,0,0,5.128,0,0,23.077,7.692,15.385,0,0,0,0,0,0,0,0,0,0
AU01.001953,d1_illness_beliefs,1,2,1,1.333,text,"Ja, ich kann gut verstehen, dass Sie jetzt nach dem Beziehungsende einsam sind und vielleicht sollten wir uns einen Moment der Einsamkeit zuwenden und dann einfach nochmal gucken, ob Ihnen die Beziehung wirklich gut getan hat.",1,36,7.862,92.07,26.337,17.388,36,27.778,94.444,63.889,16.667,13.889,2.778,5.556,0,0,0,0,5.556,2.778,5.556,2.778,11.111,5.556,13.889,8.333,13.889,0,19.444,11.111,0,2.778,2.778,2.778,11.111,5.556,5.556,0,0,5.556,16.667,0,0,0,0,19.444,8.333,0,2.778,2.778,0,2.778,2.778,2.778,0,0,0,0,0,0,0,11.111,8.333,2.778,0,0,0,5.556,11.111,0,11.111,0,2.778,8.333,0,0,0,0,0,0,13.889,0,0,2.778,0,0,11.111,2.778,8.333,0,0,0,0,0,0,0,0,0,0
AU01.001955,d1_illness_beliefs,3,3,2,2.667,text,"Ich merke gerade, dass Sie sehr, sehr, sehr verunsichert sind in Bezug darauf, ob ich Ihnen helfen kann. Ja, das kann ich auf der einen Seite ganz gut verstehen. Auf der anderen Seite lassen Sie mich noch besser verstehen, warum Sie sich so bestraft fühlen.",1,45,1,47.138,99,73.746,15,11.111,100,71.111,26.667,20,8.889,0,0,0,0,0,8.889,6.667,8.889,4.444,8.889,11.111,8.889,17.778,13.333,0,15.556,11.111,2.222,4.444,0,8.889,6.667,4.444,2.222,0,2.222,0,17.778,0,0,0,0,33.333,8.889,2.222,0,4.444,0,6.667,2.222,0,0,2.222,0,0,0,0,0,4.444,2.222,2.222,0,2.222,0,0,8.889,0,20,0,17.778,4.444,0,0,2.222,0,0,0,8.889,0,0,2.222,0,0,20,6.667,13.333,0,0,0,0,0,0,0,0,0,0
AU01.001958,d1_illness_beliefs,1,2,2,1.667,text,"Ich kann gut verstehen, dass Sie so in Sorge sind und auch so resigniert sind und trotzdem weiß ich nicht so genau. Lassen Sie uns das nochmal angucken mit dem, dass Sie sich so bestraft fühlen.",1,36,1,61.765,3.45,17.388,18,16.667,97.222,72.222,22.222,19.444,5.556,2.778,0,0,0,0,8.333,8.333,8.333,0,5.556,5.556,16.667,2.778,33.333,2.778,25,2.778,0,0,0,0,11.111,5.556,5.556,2.778,2.778,0,16.667,0,0,0,0,22.222,8.333,0,2.778,0,8.333,5.556,5.556,2.778,0,2.778,0,0,0,0,0,2.778,2.778,0,0,0,0,0,11.111,0,5.556,0,2.778,2.778,0,0,0,0,0,0,8.333,0,0,2.778,0,0,11.111,5.556,5.556,0,0,0,0,0,0,0,0,0,0
AU01.001975,d1_illness_beliefs,3,4,3,3.333,text,"Ich kann mir vorstellen, dass das eine sehr schwierige Lebenssituation für Sie gerade ist und dass das auch sehr belastend für Sie ist. Was erhoffen Sie sich denn oder was stellen Sie sich vor, was Sie hier im Gespräch bearbeiten können? Vielen Dank.",1,43,1,84.054,1,1,14.333,18.605,95.349,74.419,32.558,20.93,4.651,0,0,0,0,0,11.628,11.628,11.628,6.977,6.977,11.628,6.977,6.977,18.605,0,13.953,9.302,2.326,6.977,0,6.977,6.977,2.326,4.651,0,0,4.651,20.93,0,0,0,0,9.302,4.651,0,0,2.326,0,2.326,2.326,0,2.326,0,4.651,0,0,0,0,9.302,0,9.302,0,0,2.326,0,9.302,0,9.302,2.326,9.302,4.651,6.977,0,0,0,0,0,6.977,0,0,0,0,0,11.628,4.651,4.651,0,0,2.326,0,0,0,0,0,0,0
AU01.001976,d1_illness_beliefs,3,3,2,2.667,text,"Ich glaube, dass es sehr frustrierend sein kann, die Krankheitsgeschichte immer wieder neu zu erzählen. Ich denke nur, dass ich Ihnen besser helfen kann, wenn ich mehr oder genaueres weiß. Ist es Ihnen lieber, wenn Sie anfangen mal zu erzählen oder wenn ich Ihnen bestimmte Fragen stelle?",1,47,1,44.951,97.904,71.513,15.667,14.894,97.872,59.574,25.532,21.277,10.638,0,0,0,0,0,10.638,4.255,8.511,4.255,2.128,4.255,8.511,4.255,17.021,0,23.404,12.766,8.511,0,0,4.255,6.383,4.255,2.128,0,2.128,2.128,25.532,0,0,0,0,34.043,6.383,0,6.383,17.021,6.383,10.638,0,0,0,0,4.255,0,2.128,0,0,4.255,2.128,2.128,0,2.128,0,0,12.766,0,14.894,2.128,6.383,8.511,2.128,0,0,0,2.128,0,0,0,0,0,0,0,17.021,4.255,10.638,0,0,2.128,0,0,0,0,0,0,0
AU01.001977,d1_illness_beliefs,2,1,2,1.667,text,"Je mehr ich über sie weiß und ich sie kennen lerne, desto besser und genauer kann ich sie behandeln. Ich denke, wenn es ihnen hilft, kann ich ihnen gerne aber auch Fragen stellen, um mehr zu erfahren.",1,37,1,65.115,94.162,99,18.5,10.811,97.297,62.162,29.73,27.027,13.514,0,0,0,0,0,13.514,8.108,13.514,2.703,0,10.811,5.405,2.703,18.919,0,21.622,8.108,8.108,0,0,8.108,8.108,8.108,0,0,0,0,29.73,0,0,0,0,29.73,10.811,0,5.405,5.405,5.405,5.405,0,0,0,0,2.703,0,0,0,2.703,5.405,2.703,2.703,0,2.703,0,0,16.216,0,13.514,2.703,8.108,5.405,10.811,0,0,0,0,0,0,0,0,0,0,0,16.216,5.405,10.811,0,0,0,0,0,0,0,0,0,0
AU01.001999,d1_illness_beliefs,2,2,2,2.0,text,"Wenn Sie nicht schlafen können, mit welchen Gefühlen liegen Sie denn im Bett? Beziehungsweise, welche Gefühle gehen mit diesen Gedanken einher?",1,21,1,42.956,4.127,99,10.5,28.571,90.476,61.905,23.81,9.524,0,0,0,0,0,0,9.524,9.524,9.524,14.286,0,14.286,19.048,4.762,23.81,4.762,33.333,0,0,9.524,0,0,4.762,4.762,0,0,0,0,14.286,0,0,0,0,19.048,9.524,0,4.762,4.762,4.762,9.524,4.762,0,0,4.762,4.762,4.762,0,0,0,4.762,0,4.762,0,0,0,0,0,0,9.524,4.762,4.762,0,0,9.524,4.762,0,0,0,0,0,0,0,0,0,19.048,0,9.524,0,0,9.524,0,0,0,0,0,0,0
AU01.002000,d1_illness_beliefs,1,2,3,2.0,text,"Ich habe verstanden, dass Sie zu einem Spezialisten oder einer Spezialistin in dem Fall zu mir gekommen sind. Das freut mich und trotzdem die Frage, was bringt Sie denn hier her?",1,31,8.986,32.516,99,99,15.5,16.129,100,70.968,29.032,19.355,9.677,0,0,0,0,0,9.677,9.677,6.452,9.677,16.129,9.677,6.452,6.452,19.355,0,19.355,3.226,3.226,3.226,0,0,16.129,12.903,3.226,0,0,3.226,12.903,0,0,0,0,19.355,6.452,0,3.226,6.452,3.226,6.452,0,0,0,0,0,0,0,0,0,6.452,0,0,0,3.226,3.226,6.452,12.903,0,25.806,9.677,12.903,0,0,0,0,0,0,0,6.452,0,0,0,0,0,12.903,3.226,6.452,0,0,3.226,0,0,0,0,0,0,0
AU01.002001,d1_illness_beliefs,2,2,2,2.0,text,"Gegen Panikattacken kann man sehr gut etwas machen. Teil des ganzen ist es auch, sich die eigenen Gedanken, Gefühle und das Verhalten anzuschauen. Und wenn es ihnen wichtig ist, für ihre Familie da zu sein, auch hierfür lohnt es sich, die Gedanken, Gefühle und das Verhalten anzuschauen. Die Panikattacken in dem Fall, weil sie dann wieder mehr Kapazitäten für ihre Familie haben.",1,62,12.417,86.547,15.918,99,15.5,25.806,96.774,62.903,22.581,11.29,0,0,0,0,0,0,8.065,6.452,6.452,8.065,11.29,8.065,8.065,4.839,17.742,0,11.29,8.065,1.613,0,0,8.065,14.516,9.677,4.839,3.226,0,1.613,19.355,3.226,0,0,0,27.419,6.452,6.452,1.613,3.226,3.226,4.839,3.226,0,0,3.226,3.226,0,0,0,0,9.677,3.226,3.226,1.613,0,1.613,0,6.452,0,14.516,4.839,8.065,1.613,0,3.226,3.226,1.613,0,0,1.613,0,0,0,0,0,17.742,6.452,11.29,0,0,0,0,0,0,0,0,0,0
AU01.002018,d1_illness_beliefs,3,3,2,2.667,text,"Ich sehe, dass Sie sehr skeptisch der Therapie gegenüber sind. Was denken Sie denn, was Sie bezüglich Ihrer Erkrankung selber machen können?",1,22,7.449,91.283,1,17.388,11,22.727,100,63.636,31.818,22.727,4.545,0,0,0,0,0,18.182,18.182,18.182,9.091,4.545,9.091,4.545,4.545,9.091,0,22.727,0,0,9.091,0,4.545,9.091,4.545,4.545,0,4.545,0,22.727,0,0,0,0,18.182,13.636,4.545,0,4.545,0,0,4.545,4.545,0,0,9.091,4.545,9.091,0,0,9.091,0,9.091,0,0,0,0,9.091,0,4.545,0,4.545,0,0,0,0,0,0,0,9.091,0,0,0,0,0,18.182,4.545,9.091,0,0,4.545,0,0,0,0,0,0,0
AU01.002019,d1_illness_beliefs,1,2,2,1.667,text,"Ich höre daraus, dass sie sich aktuell sehr einsam fühlen. Was genau vermissen sie denn jetzt gerade in ihrem Leben?",1,20,1,92.845,1,1,10,10,100,65,30,25,5,0,0,0,0,0,15,15,15,5,0,10,0,20,10,0,0,10,0,5,0,5,15,5,10,0,0,10,25,0,0,0,0,20,5,5,5,0,5,0,10,0,5,5,5,0,5,0,0,0,0,0,0,0,0,0,15,0,20,0,10,15,0,0,0,0,0,0,10,0,0,5,0,0,15,5,5,0,0,5,0,0,0,0,0,0,0
AU01.002020,d1_illness_beliefs,2,1,2,1.667,text,"Also, wenn ich es richtig verstehe, sind Sie gerade sehr frustriert mit unserem Fortschritt. Was glauben Sie denn, warum ich das von Ihnen nochmal hören möchte?",1,26,1,90.709,55.758,96.268,13,26.923,100,69.231,34.615,23.077,7.692,3.846,0,0,0,0,11.538,7.692,11.538,7.692,3.846,7.692,7.692,15.385,19.231,0,15.385,3.846,0,7.692,0,3.846,11.538,7.692,3.846,0,3.846,3.846,26.923,0,0,0,0,26.923,7.692,7.692,3.846,11.538,7.692,3.846,3.846,0,3.846,0,0,0,0,0,0,7.692,3.846,3.846,0,3.846,0,0,11.538,0,15.385,3.846,7.692,11.538,0,0,0,0,3.846,0,11.538,0,0,3.846,0,0,19.231,3.846,11.538,0,0,3.846,0,0,0,0,0,0,0
AU01.002042,d1_illness_beliefs,1,2,1,1.333,text,"Das tut mir leid, wenn Sie das so wahrgenommen haben. Wieso wollen Sie mir einmal erklären, wieso es denn jetzt so viel schlimmer ist?",1,24,1,56.36,1.758,1,12,12.5,100,66.667,29.167,16.667,8.333,0,0,0,0,0,8.333,8.333,8.333,4.167,8.333,0,16.667,4.167,25,0,25,8.333,0,8.333,0,4.167,8.333,0,8.333,0,0,8.333,16.667,0,0,0,0,29.167,8.333,12.5,8.333,8.333,0,4.167,4.167,0,0,0,4.167,0,0,0,0,4.167,0,4.167,0,0,0,4.167,12.5,4.167,8.333,0,0,8.333,0,0,0,0,0,4.167,0,0,0,0,0,0,16.667,4.167,8.333,0,0,4.167,0,0,0,0,0,0,0
AU01.002043,d1_illness_beliefs,2,3,1,2.0,text,"Ich finde die Gedanken total nachvollziehbar, was genau beschäftigt sie darin.",1,11,34.88,49.855,18.318,99,11,27.273,90.909,45.455,27.273,18.182,9.091,0,0,0,0,0,9.091,9.091,9.091,9.091,9.091,0,0,9.091,0,0,9.091,0,0,9.091,0,9.091,9.091,9.091,0,0,0,0,9.091,0,0,0,0,36.364,18.182,0,0,0,18.182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.091,0,0,0,0,0,9.091,0,0,0,0,0,27.273,0,0,9.091,0,0,18.182,9.091,9.091,0,0,0,0,0,0,0,0,0,0
AU01.002046,d1_illness_beliefs,2,2,2,2.0,text,"Was genau meinen Sie damit, dass es kein Zufall sein kann? Wollen Sie mir das noch ein bisschen genauer erklären?",1,20,1,48.6,1,99,10,15,95,75,45,25,10,0,0,0,0,0,15,15,10,15,10,5,15,10,20,5,20,0,0,5,0,5,5,5,0,0,0,0,25,0,0,0,0,40,10,5,5,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,5,0,0,0,0,0,0,10,0,0,5,0,0,15,0,5,0,0,10,0,0,0,0,0,0,0
AU01.002092,d1_illness_beliefs,4,4,3,3.667,text,"Man kann verstehen, dass Sie sich fragen, woher Ihre Krankheit kommt, wieso es Ihnen so schlecht geht. Haben Sie noch andere Vorstellungen oder Überlegungen dazu, woher es kommen könnte, dass es Ihnen so schlecht geht?",1,35,1,95.767,76.112,1,17.5,17.143,100,71.429,31.429,17.143,0,0,0,0,0,0,14.286,8.571,14.286,14.286,0,0,14.286,11.429,17.143,0,22.857,11.429,2.857,8.571,0,0,5.714,0,5.714,0,0,5.714,34.286,0,0,0,0,28.571,8.571,2.857,2.857,8.571,0,8.571,0,0,0,0,8.571,0,8.571,0,0,0,0,0,0,0,0,2.857,11.429,0,20,11.429,0,8.571,0,0,0,5.714,0,0,2.857,0,0,0,0,0,20,2.857,14.286,0,0,2.857,0,0,0,0,0,0,0
AU01.002093,d1_illness_beliefs,4,2,2,2.667,text,"Ja, ich kann verstehen, dass Sie ungeduldig sind, dass es Ihnen jetzt schon eine ganze Weile nicht gut geht und Sie Antworten haben möchten. Für mich wichtig ist es zu verstehen, wie verschiedene Faktoren bei Ihnen zusammenwirken, wieso Sie jetzt an dieser Stelle sind, in der Sie sind. Und dazu muss ich mich mit Ihnen mehr unterhalten.",1,57,1,72.263,67.815,61.96,19,17.544,98.246,68.421,24.561,19.298,7.018,0,0,0,0,0,12.281,7.018,12.281,5.263,3.509,10.526,17.544,5.263,10.526,1.754,24.561,10.526,5.263,3.509,0,3.509,5.263,3.509,1.754,0,0,0,22.807,0,0,0,0,21.053,3.509,5.263,1.754,1.754,5.263,3.509,0,0,0,0,1.754,0,0,0,0,3.509,0,1.754,1.754,0,0,0,17.544,0,19.298,3.509,10.526,7.018,1.754,0,0,0,0,0,7.018,0,0,1.754,0,0,15.789,5.263,10.526,0,0,0,0,0,0,0,0,0,0
AU01.002094,d1_illness_beliefs,2,2,2,2.0,text,"Ja, liebe Frau X, wir hatten ja schon besprochen, dass es nicht einfach ist, die Probleme direkt anzugehen. Ich kann verstehen, dass Sie da ungeduldig sind, weil es Ihnen einfach nicht gut geht. In der Therapie ist es wichtig, dass wir da gemeinsam daran arbeiten und nicht ich alleine kann Ihre Probleme lösen, denn wir müssen da gemeinsam einen Weg finden und ich kann Sie nur dabei unterstützen. Ja, dass es Ihnen besser geht.",1,74,1,91.597,15.029,83.544,18.5,20.27,97.297,63.514,21.622,14.865,4.054,4.054,0,0,0,0,6.757,4.054,6.757,6.757,4.054,2.703,16.216,6.757,14.865,4.054,24.324,9.459,1.351,0,2.703,2.703,13.514,8.108,5.405,0,0,1.351,28.378,1.351,0,1.351,0,25.676,4.054,6.757,2.703,0,8.108,4.054,1.351,0,0,0,5.405,0,1.351,1.351,0,20.27,9.459,5.405,2.703,1.351,2.703,2.703,10.811,0,12.162,2.703,8.108,1.351,1.351,0,0,0,0,0,8.108,0,1.351,4.054,0,0,17.568,5.405,12.162,0,0,0,0,0,0,0,0,0,0
AU01.002108,d1_illness_beliefs,3,4,3,3.333,text,"Ich verstehe, dass es für Sie jetzt auch ein ganz großer Schritt ist, hier hinzukommen, wenn Sie eigentlich nicht denken, dass es hilft in Ihren Gedanken und Gefühlen zu arbeiten. Was würden Sie sich denn wünschen, wie wir in Ihren Panikattacken arbeiten, weil ich bin natürlich auch bereit darauf einzugehen.",1,50,1,77.794,30.36,97.08,25,24,94,66,24,18,4,2,0,0,0,0,10,10,10,6,2,10,8,6,18,2,18,10,2,4,0,2,8,6,2,2,0,0,22,0,0,0,0,24,8,4,6,8,2,6,0,0,0,0,8,2,0,0,2,12,4,6,2,0,0,0,10,0,18,2,14,2,4,0,0,0,0,0,4,0,0,0,0,0,16,4,12,0,0,0,0,0,0,0,0,0,0
AU01.002109,d1_illness_beliefs,2,4,2,2.667,text,"Da habe ich eine ganz schön große Belastung raus und ziemlich viele Schuldgefühle auch gerade ihrer Familie gegenüber. Wenn sie glauben, dass es vielleicht auch eine Bestrafung Gottes sein könnten, haben sie denn das Gefühl, dass es sich lohnt, an auch gerade den Schlafproblem zu arbeiten.",1,46,3.889,84.702,6.215,99,23,23.913,95.652,67.391,19.565,13.043,2.174,0,0,0,0,0,8.696,8.696,6.522,4.348,8.696,8.696,6.522,8.696,21.739,0,13.043,13.043,0,0,0,4.348,15.217,10.87,4.348,0,2.174,2.174,17.391,2.174,0,0,0,19.565,4.348,2.174,4.348,15.217,2.174,2.174,4.348,2.174,0,2.174,0,0,0,0,0,8.696,2.174,2.174,4.348,0,0,2.174,8.696,0,19.565,2.174,17.391,4.348,2.174,2.174,2.174,2.174,4.348,0,2.174,0,0,0,0,0,13.043,4.348,8.696,0,0,0,0,0,0,0,0,0,0
AU01.002110,d1_illness_beliefs,4,4,4,4.0,text,"Sie zweifeln daran, dass ich ihnen helfen kann bzw. dass die Therapie ihnen helfen kann, weil sie sagen, dass nur Gott ihnen da helfen kann. Ich kann mir vorstellen, dass es dann ganz schön frustrierend auch ist, wenn sie hier in der Therapie sitzen, aber eigentlich hinterfragen, was das alles bringen soll. Dann würde mich auf jeden Fall interessieren, was sie sich denn vorstellen, wie ich ihnen trotzdem helfen kann, einfach damit wir uns hier auch absprechen können, was denn für sie sinnvoll ist hier.",1,85,1,88.485,6.423,45.791,21.25,16.471,96.471,70.588,28.235,20,5.882,2.353,0,0,0,0,10.588,5.882,10.588,7.059,3.529,4.706,10.588,8.235,22.353,0,20,5.882,1.176,4.706,1.176,4.706,5.882,3.529,2.353,0,1.176,2.353,25.882,0,0,0,0,30.588,4.706,3.529,5.882,5.882,3.529,4.706,2.353,1.176,1.176,0,4.706,0,2.353,0,0,5.882,2.353,2.353,0,0,1.176,0,9.412,0,11.765,2.353,8.235,1.176,0,0,0,0,1.176,0,3.529,0,0,0,0,0,17.647,4.706,12.941,0,0,0,0,0,0,0,0,0,0
AU01.002147,d1_illness_beliefs,2,4,3,3.0,text,"Ja, das verstehe ich, dass sie der Kontaktabbruch zu ihrer Familie belastet. Was ist denn da ihre Vorstellung, wie es trotz des Kontaktabbruchs Ihnen wieder besser gehen könnte?",1,28,1.47,93.159,1,1,14,21.429,92.857,67.857,28.571,17.857,3.571,0,0,0,0,0,14.286,10.714,14.286,7.143,10.714,7.143,10.714,3.571,17.857,0,14.286,7.143,7.143,7.143,0,0,10.714,3.571,7.143,0,0,3.571,28.571,3.571,0,0,0,21.429,7.143,7.143,7.143,3.571,0,3.571,0,0,0,0,3.571,0,0,0,0,10.714,3.571,7.143,0,3.571,0,3.571,7.143,0,14.286,3.571,7.143,3.571,0,3.571,3.571,0,0,0,10.714,0,0,3.571,0,0,17.857,3.571,10.714,0,0,3.571,0,0,0,0,0,0,0
AU01.002148,d1_illness_beliefs,3,1,2,2.0,text,"Naja, aber um das herauszufinden, muss ich ja genau wissen, wie es Ihnen geht, was Sie so herumtreibt. Nur Gedanken lesen kann ich leider nicht, aber deswegen wäre es ganz toll, wenn Sie mir das nochmal genauer erklären, damit ich Ihnen dann auch wirklich helfen kann.",1,46,1,30.919,27.199,72.606,23,17.391,93.478,67.391,28.261,17.391,8.696,0,0,0,0,0,8.696,4.348,8.696,6.522,4.348,4.348,13.043,8.696,23.913,2.174,17.391,6.522,2.174,4.348,0,2.174,6.522,4.348,2.174,0,0,2.174,17.391,0,0,0,0,39.13,8.696,4.348,10.87,6.522,8.696,8.696,0,0,0,0,0,0,0,0,0,4.348,0,4.348,0,0,0,0,8.696,0,8.696,2.174,2.174,4.348,2.174,0,0,0,0,0,8.696,0,0,4.348,0,2.174,19.565,4.348,15.217,0,0,0,0,0,0,0,0,0,0
AU01.002149,d1_illness_beliefs,1,2,3,2.0,text,"Das verstehe ich, dass sie sich darüber Gedanken machen, dass es ihrer Familie jetzt wahrscheinlich nicht so gut geht. Aber was können wir dann vielleicht tun, damit sie trotzdem schlafen können?",1,31,1,76.678,1,99,15.5,25.806,100,70.968,29.032,19.355,3.226,3.226,0,0,0,0,9.677,9.677,9.677,6.452,3.226,3.226,9.677,16.129,25.806,3.226,25.806,3.226,0,3.226,0,0,6.452,6.452,0,0,0,0,25.806,3.226,0,0,0,25.806,6.452,3.226,6.452,6.452,3.226,9.677,0,0,0,0,3.226,3.226,0,0,0,16.129,6.452,9.677,0,0,0,0,9.677,0,6.452,3.226,0,3.226,0,6.452,3.226,0,0,0,9.677,0,0,0,0,0,16.129,3.226,9.677,0,0,3.226,0,0,0,0,0,0,0
AU01.002173,d1_illness_beliefs,1,1,2,1.333,text,"Es tut mir leid, dass es Ihnen seitdem schlecht geht. Können Sie mir beschreiben, wieso Sie den Kontakt abgebrochen haben?",1,20,1,90.271,5.671,1,10,25,100,65,35,25,10,0,0,0,0,0,15,10,15,10,5,0,15,5,10,0,30,5,0,5,0,0,10,0,10,0,0,10,30,0,5,0,0,15,5,10,0,0,0,0,0,0,0,0,5,0,5,0,0,10,0,10,0,0,0,5,10,0,10,5,0,5,0,0,0,5,0,5,0,0,0,0,0,0,20,5,10,0,0,5,0,0,0,0,0,0,0
AU01.002182,d1_illness_beliefs,2,3,2,2.333,text,"Ich kann verstehen, dass sie von den Panikattacken befreit werden wollen und dass sie sich wieder um ihre Familie kümmern wollen, aber es geht leider nicht so einfach. Um die Panikattacken zu bekämpfen, müssen wir tatsächlich die Ursache bekämpfen und die Ursache befindet sich häufig in den Gedanken und Gefühlen. Deshalb müssen wir leider über die Gedanken und Gefühle reden, sodass wir dann die Panikattacken bekämpfen können. Können Sie das nachvollziehen?",1,71,25.583,92.287,6.962,1,17.75,29.577,94.366,63.38,16.901,14.085,1.408,4.225,0,0,0,0,5.634,5.634,5.634,1.408,11.268,9.859,8.451,5.634,18.31,1.408,15.493,2.817,0,0,1.408,1.408,14.085,2.817,11.268,4.225,4.225,2.817,21.127,1.408,0,0,0,21.127,7.042,7.042,4.225,1.408,2.817,4.225,2.817,0,1.408,1.408,0,0,0,0,0,12.676,5.634,2.817,4.225,0,0,0,2.817,4.225,12.676,1.408,5.634,5.634,0,1.408,1.408,0,0,0,1.408,0,0,0,0,0,11.268,4.225,5.634,0,0,1.408,0,0,0,0,0,0,0
AU01.002183,d1_illness_beliefs,2,2,1,1.667,text,Sie wirken wirklich bedrückt von dieser Einsamkeit. Können Sie mir das ein bisschen weiter erklären? Also wie fühlt sich diese Einsamkeit an und wie merken Sie diese Einsamkeit in Ihrem alltäglichen Leben?,1,32,19.773,89.168,21.718,1,10.667,25,93.75,56.25,31.25,18.75,3.125,0,0,0,0,0,12.5,12.5,12.5,9.375,6.25,9.375,0,3.125,12.5,0,12.5,9.375,6.25,6.25,0,0,9.375,0,9.375,0,0,9.375,18.75,0,0,0,0,28.125,15.625,12.5,0,3.125,0,0,3.125,0,0,3.125,3.125,0,3.125,0,0,9.375,0,9.375,0,0,0,0,3.125,3.125,12.5,0,12.5,3.125,0,0,0,0,0,0,0,0,0,0,0,0,9.375,3.125,0,0,0,6.25,0,0,0,0,0,0,0
AU01.002210,d1_illness_beliefs,2,1,1,1.333,text,"Es ist sehr verständlich und normal, dass sie Schuldgefühle empfinden und auch verständlich, dass sie sich jetzt Vorwürfe machen, ihre Eltern geldlos hinterlassen zu haben. Das ist ja auch eine riesen Würde quasi, die man erstmal überwinden muss, die man wieder gut machen muss für das, was die Eltern geopfert haben. Das ist eine sehr normale Reaktion.",1,57,2.849,92.893,1,93.896,19,21.053,91.228,64.912,19.298,7.018,0,0,0,0,0,0,5.263,5.263,5.263,7.018,14.035,3.509,14.035,8.772,15.789,0,19.298,7.018,0,1.754,0,3.509,10.526,7.018,3.509,0,1.754,0,17.544,3.509,0,0,0,21.053,3.509,5.263,5.263,5.263,3.509,0,0,0,0,0,5.263,0,0,0,0,10.526,3.509,5.263,0,0,1.754,0,10.526,0,7.018,0,1.754,5.263,0,0,0,0,0,0,7.018,0,0,1.754,0,1.754,15.789,5.263,10.526,0,0,0,0,0,0,0,0,0,0
AU01.002211,d1_illness_beliefs,2,2,1,1.667,text,"Viele Patienten sind erst mal skeptisch gegenüber der Psychotherapie und was sie beschreiben, dass auch nur Gott ihnen quasi die Schuld nehmen kann oder so ähnlich, ist auch verständlich, wenn man sehr gläubig ist und religiös aufgezogen wurde. Ich würde vorschlagen, dass wir aber die Psychotherapie trotzdem vielleicht mal probieren und innerhalb der Therapie findet sich vielleicht auch ein Weg, wie sie mit ihrem Gott besser in Kontakt drehen können. Vielleicht lässt sich so auch ein Weg begleitend mit Gott finden.",1,81,1.846,73.513,1.636,47.429,27,25.926,96.296,65.432,12.346,9.877,1.235,1.235,0,0,0,0,4.938,3.704,4.938,2.469,7.407,7.407,9.877,9.877,24.691,0,19.753,7.407,4.938,2.469,1.235,2.469,6.173,3.704,2.469,1.235,1.235,0,12.346,0,1.235,0,0,30.864,6.173,1.235,4.938,14.815,1.235,4.938,0,0,0,0,3.704,0,1.235,0,0,6.173,1.235,4.938,0,1.235,0,1.235,7.407,0,8.642,1.235,6.173,1.235,2.469,0,0,1.235,6.173,0,2.469,0,0,0,0,1.235,9.877,3.704,6.173,0,0,0,0,0,0,0,0,0,0
