id,dimension,text,rater_one,rater_two,rater_three,average_score,ColumnID,Text,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
AU01.004211,d1_illness_beliefs,"Ich höre da so raus, dass sie auch Schuldgefühle haben gegenüber ihren Eltern.",1,2,2,1.667,text_en,I can hear that they also have feelings of guilt towards their parents.,1,13,1.303,98.042,30.984,1,13,23.077,100,76.923,69.231,30.769,23.077,7.692,0,0,0,15.385,7.692,15.385,0,0,15.385,15.385,7.692,7.692,0,23.077,0,0,7.692,7.692,0,0,15.385,0,15.385,7.692,0,7.692,0,0,0,0,7.692,0,7.692,7.692,0,7.692,0,0,0,0,23.077,0,0,0,0,0,0,23.077,7.692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.692,23.077,0,0,7.692,0,7.692,7.692,0,0,7.692,0,0,0,0,0,0,7.692,7.692,0,0,0,0,0,0
AU01.004214,d1_illness_beliefs,"Ich verstehe Ihre Frustration, aber leider kann ich nicht in Ihren Kopf reinschauen. Also da müssen wir zusammenarbeiten, um herauszufinden, wie wir Ihnen helfen können.",2,2,2,2.0,text_en,"I understand your frustration, but unfortunately I can't get inside your head. So that's where we need to work together to figure out how we can help you.",1,28,1,99,89.393,98.65,14,14.286,100,82.143,71.429,28.571,25,7.143,7.143,10.714,0,0,3.571,10.714,0,0,14.286,10.714,17.857,7.143,3.571,25,0,0,17.857,17.857,0,0,32.143,0,28.571,14.286,3.571,10.714,0,0,7.143,0,14.286,10.714,3.571,3.571,0,3.571,0,3.571,0,0,28.571,10.714,10.714,0,0,0,0,17.857,0,0,0,0,0,0,0,0,7.143,0,0,7.143,0,0,3.571,0,0,0,0,0,0,0,0,3.571,0,3.571,0,0,0,0,0,0,7.143,7.143,0,0,7.143,0,0,0,0,0,10.714,0,0,0,0,0,0,17.857,7.143,3.571,0,0,7.143,0,0
AU01.004215,d1_illness_beliefs,"Sie sagen, das kann kein Zufall sein, also würden Sie sagen, dass der Kontaktabbruch die Ursache dafür ist, dass die ganzen Sachen zusammengefallen sind, oder wie würden Sie sich das erklären?",4,4,3,3.667,text_en,"You say it can't be a coincidence, so would you say that the loss of contact is the reason why everything fell apart, or how would you explain that?",1,29,1,78.445,67.941,1.048,29,13.793,93.103,82.759,68.966,24.138,10.345,0,0,10.345,0,0,13.793,17.241,10.345,0,3.448,17.241,10.345,6.897,3.448,31.034,0,0,0,0,0,0,37.931,3.448,31.034,10.345,10.345,10.345,3.448,0,10.345,0,3.448,0,3.448,0,0,0,0,0,0,0,20.69,10.345,0,0,0,0,10.345,10.345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.448,0,0,6.897,0,3.448,6.897,0,0,0,0,3.448,6.897,0,0,0,0,0,0,13.793,0,6.897,3.448,0,3.448,0,0
AU01.004237,d1_illness_beliefs,"Ich merke gerade, dass sie das sehr belastet.",1,1,1,1.0,text_en,I'm just noticing that this is putting a lot of strain on her.,1,13,14.062,40.06,30.984,,13,15.385,92.308,69.231,61.538,30.769,15.385,7.692,0,0,7.692,0,15.385,30.769,7.692,0,15.385,15.385,7.692,0,0,23.077,0,7.692,0,0,0,0,23.077,0,7.692,7.692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.692,0,0,0,0,0,0,7.692,0,0,7.692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.385,7.692,7.692,0,0,0,0,0,0,15.385,0,0,0,0,0,0,15.385,7.692,0,0,0,7.692,0,0
AU01.004238,d1_illness_beliefs,"Ich weiß, Ihre Zweifel sehr zu schätzen. Ich finde es trotzdem super, dass Sie heute hier sind und wir uns gemeinsam anschauen können, wie wir Ihnen weiter helfen können.",2,2,2,2.0,text_en,I really appreciate your doubts. I still think it's great that you're here today and we can look together to see how we can help you further.,1,27,1,99,77.167,99,13.5,11.111,100,81.481,62.963,33.333,25.926,7.407,7.407,11.111,0,0,7.407,7.407,0,0,3.704,14.815,14.815,3.704,0,25.926,7.407,0,14.815,14.815,0,0,37.037,0,25.926,11.111,3.704,7.407,3.704,3.704,0,0,11.111,11.111,0,3.704,3.704,0,0,0,0,0,25.926,7.407,7.407,0,0,0,0,18.519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.222,14.815,3.704,0,7.407,7.407,0,0,3.704,0,18.519,0,0,0,0,0,0,14.815,7.407,0,0,0,7.407,0,0
AU01.004239,d1_illness_beliefs,"Ich kann Ihre Zweifel gut verstehen. Es ist toll, dass Sie die so offen sagen und äußern. Und ja, dafür sind wir ja beide da, dass wir zusammen herausfinden, wie wir Ihnen helfen können.",2,2,3,2.333,text_en,"I can well understand your doubts. It's great that you say and express it so openly. And yes, that's what we're both here for, to find out together how we can help you.",1,33,1,99,13.811,99,11,9.091,93.939,84.848,69.697,33.333,18.182,3.03,6.061,9.091,0,0,15.152,12.121,0,0,9.091,15.152,12.121,9.091,0,24.242,3.03,3.03,12.121,12.121,0,0,30.303,3.03,18.182,9.091,3.03,6.061,3.03,0,0,0,9.091,9.091,0,0,0,0,0,0,0,0,21.212,6.061,3.03,0,0,0,3.03,15.152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.152,9.091,0,0,6.061,0,0,0,0,0,15.152,0,3.03,0,3.03,0,0,24.242,9.091,6.061,0,0,9.091,0,0
AU01.004253,d1_illness_beliefs,"Ich möchte Sie gerne genau verstehen und ich glaube, ich habe Sie noch nicht wirklich verstanden. Bitte schildern Sie mir nochmal, was für Sie das größte Leid im Moment ausmacht.",3,1,2,2.0,text_en,I would like to understand you clearly and I don't think I have really understood you yet. Please tell me again what is causing you the greatest suffering at the moment.,1,31,1.579,59.252,97.575,97.307,15.5,19.355,100,80.645,67.742,25.806,22.581,12.903,0,9.677,0,0,3.226,6.452,6.452,0,6.452,12.903,12.903,3.226,3.226,29.032,3.226,0,0,0,0,0,48.387,0,35.484,16.129,3.226,9.677,3.226,6.452,0,0,12.903,9.677,3.226,9.677,6.452,3.226,0,0,0,0,22.581,19.355,16.129,3.226,0,0,3.226,9.677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.226,0,0,0,0,0,0,0,9.677,0,6.452,0,0,0,0,0,0,9.677,6.452,0,0,0,3.226,0,0
AU01.004254,d1_illness_beliefs,"Es tut mir leid, dass ich Ihnen noch nicht so schnell beantworten kann, was Sie genau für eine Diagnose haben und wie wir in der Behandlung vorgehen können, wie Sie sich das vielleicht wünschen würden. Da müssen wir uns noch ein bisschen mehr Zeit nehmen, bitte. Und eine Möglichkeit wäre, dass ich Ihnen noch mal einen Fragebogen gebe oder wir den zusammen durchgehen und wir noch mal verschiedene Aspekte ihres Krankseins uns angucken.",2,2,2,2.0,text_en,"I'm sorry that I can't answer you as quickly as you might like about exactly what your diagnosis is and how we can proceed with treatment. We need to take a little more time, please. And one possibility would be that I give you another questionnaire or that we go through it together and we look at different aspects of your illness again.",1,63,3.059,98.313,56.694,6.513,21,20.635,95.238,80.952,68.254,28.571,19.048,4.762,6.349,7.937,0,0,9.524,14.286,1.587,1.587,14.286,11.111,6.349,9.524,1.587,19.048,6.349,6.349,7.937,7.937,0,0,31.746,0,20.635,4.762,1.587,6.349,4.762,1.587,6.349,0,1.587,0,1.587,1.587,0,0,0,0,0,0,20.635,6.349,3.175,1.587,0,0,1.587,14.286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.175,3.175,1.587,0,0,0,0,0,0,1.587,0,1.587,0,0,0,0,0,0,11.111,3.175,1.587,1.587,1.587,1.587,0,0,6.349,0,7.937,1.587,0,0,0,0,0,9.524,4.762,1.587,0,0,3.175,0,0
AU01.004255,d1_illness_beliefs,"Ah ja, ich habe verstanden, dass Sie sich Ihre Probleme auch dadurch erklären, dass Sie keinen Kontakt mehr haben mit Ihrer Familie. Und ich kann mir auch vorstellen, dass das eine sehr belastende Situation für Sie ist. Vielleicht mögen Sie mir noch ein bisschen mehr darüber erzählen, warum Sie den Kontakt mit Ihrer Familie abgebrochen haben.",2,3,4,3.0,text_en,"Ah yes, I understand that you also explain your problems by the fact that you no longer have contact with your family. And I can also imagine that this is a very stressful situation for you. Perhaps you would like to tell me a little more about why you cut off contact with your family.",1,55,8.647,99,2.493,47.858,18.333,16.364,92.727,81.818,67.273,27.273,20,5.455,0,14.545,0,0,7.273,21.818,5.455,0,12.727,7.273,10.909,5.455,1.818,12.727,7.273,5.455,3.636,3.636,0,0,23.636,3.636,18.182,5.455,1.818,5.455,1.818,0,0,0,5.455,3.636,1.818,5.455,3.636,1.818,1.818,0,0,0,21.818,3.636,0,0,0,0,3.636,18.182,3.636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.091,1.818,0,0,1.818,0,0,0,0,0,3.636,0,3.636,0,1.818,1.818,0,7.273,5.455,1.818,0,0,0,0,0
AU01.004315,d1_illness_beliefs,"Was glauben Sie, wofür werden Sie da bestraft?",3,3,3,3.0,text_en,What do you think you are being punished for?,1,9,1,99,10.181,1,9,11.111,100,100,77.778,33.333,22.222,0,0,22.222,0,0,11.111,0,0,0,11.111,33.333,0,0,0,55.556,0,0,11.111,0,0,11.111,33.333,0,11.111,11.111,0,0,0,0,0,0,11.111,0,11.111,0,0,0,0,0,0,0,33.333,11.111,0,0,0,0,0,22.222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.111,11.111,0,0,0,0,0,0,11.111,0,0,11.111,0,0,0,0
AU01.004316,d1_illness_beliefs,"Ja, ich kann verstehen, dass Sie sich da von mir Antwort erhoffen. Zugleich wäre es für mich auch wichtig zu wissen, wie Sie sich das erklären. Was glauben Sie denn, warum es Ihnen so geht, wie es Ihnen aktuell geht?",4,4,3,3.667,text_en,"Yes, I can understand that you are hoping for an answer from me. At the same time, it would also be important for me to know how you explain this. Why do you think you are feeling the way you are right now?",1,43,8.247,96.761,91.206,87.731,14.333,9.302,100,88.372,69.767,25.581,18.605,6.977,0,11.628,0,0,6.977,11.628,6.977,0,11.628,16.279,9.302,2.326,0,27.907,4.651,0,0,0,0,0,41.86,2.326,27.907,16.279,4.651,6.977,2.326,0,2.326,0,4.651,4.651,0,2.326,2.326,0,0,0,0,0,16.279,4.651,0,0,0,0,4.651,11.628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.326,0,0,0,0,0,0,0,11.628,4.651,0,0,2.326,0,0,2.326,4.651,0,11.628,2.326,2.326,0,2.326,0,0,11.628,4.651,4.651,2.326,0,0,0,0
AU01.004317,d1_illness_beliefs,"Ja, Sie sagen schon, das kann kein Zufall sein. Was glauben Sie denn, was da tatsächlich dahinter steckt?",4,3,3,3.333,text_en,"Yes, you say it can't be a coincidence. What do you think is actually behind it?",1,16,1,94.845,15.382,,8,12.5,93.75,93.75,75,31.25,12.5,0,0,12.5,0,0,18.75,6.25,6.25,0,6.25,25,6.25,0,6.25,37.5,0,0,0,0,0,0,31.25,6.25,18.75,6.25,0,6.25,0,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0,18.75,6.25,0,0,0,0,6.25,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,6.25,0,0,6.25,0,0,0,0,0,12.5,0,6.25,0,6.25,0,0,25,6.25,6.25,6.25,0,6.25,0,0
AU01.004335,d1_illness_beliefs,"Das heißt, Sie glauben, dass es auf jeden Fall einen zeitlichen Zusammenhang gibt zwischen dem Kontaktabbruch und Ihren Beschwerden. Wie kam es denn zu dem Kontaktabbruch und wie ging es Ihnen denn, damit den Kontakt zu Ihrer Familie abzubrechen?",3,2,3,2.667,text_en,This means that you believe that there is definitely a temporal connection between the loss of contact and your symptoms. How did the break in contact come about and how did you feel about breaking off contact with your family?,1,40,39.7,99,98.375,2.855,20,25,87.5,75,65,17.5,10,0,0,10,0,0,7.5,20,7.5,0,17.5,7.5,15,5,0,17.5,0,0,2.5,2.5,0,0,25,0,15,12.5,5,0,0,2.5,0,0,2.5,0,2.5,0,0,0,0,0,0,0,15,0,0,0,0,0,0,12.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,7.5,15,0,2.5,12.5,0,0,2.5,2.5,5,7.5,0,0,0,0,0,0,5,2.5,0,2.5,0,0,0,0
AU01.004336,d1_illness_beliefs,"Das heißt, Sie fühlen sich schuldig, oder? Was glauben Sie, wofür genau wurden Sie bestraft?",3,3,3,3.0,text_en,"That means you feel guilty, right? What exactly do you think you were punished for?",1,15,3.799,99,93.951,1,7.5,13.333,100,80,53.333,33.333,20,0,0,20,0,0,13.333,6.667,0,0,6.667,13.333,0,0,0,40,0,0,6.667,0,0,6.667,46.667,0,33.333,26.667,0,0,0,6.667,0,0,20,0,20,13.333,0,13.333,0,0,13.333,0,26.667,6.667,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.667,0,0,0,0,0,0,0,0,13.333,20,0,0,0,0,0,0,20,0,6.667,13.333,0,0,0,0
AU01.004337,d1_illness_beliefs,"Ich würde gerne gemeinsam mit Ihnen herausfinden, was krank sein für Sie genau bedeutet.",2,2,2,2.0,text_en,I would like to work with you to find out exactly what being sick means to you.,1,17,79.098,99,12.441,95.424,17,5.882,100,82.353,64.706,23.529,17.647,5.882,0,11.765,0,0,5.882,0,0,0,29.412,11.765,0,0,0,23.529,5.882,0,5.882,0,5.882,0,29.412,0,29.412,11.765,0,11.765,0,5.882,0,0,17.647,11.765,5.882,17.647,11.765,5.882,0,0,0,0,11.765,0,0,0,0,0,0,11.765,0,0,0,0,0,0,0,0,5.882,0,0,5.882,0,0,5.882,5.882,5.882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.647,11.765,0,0,5.882,0,0,0,0,0,5.882,0,0,0,0,0,0,5.882,5.882,0,0,0,0,0,0
AU01.004469,d1_illness_beliefs,"Sie haben das jetzt so im Zusammenhang genannt. Inwiefern sehen Sie da einen Zusammenhang zwischen dem Kontaktabbruch zwischen Ihrer Familie und den Belastungen, die Sie jetzt gerade beschrieben haben? Und haben Sie auch schon eine Idee, was Ihnen jetzt helfen könnte, mit der Situation umzugehen?",4,4,3,3.667,text_en,You called it that in context. To what extent do you see a connection between the loss of contact between your family and the stresses that you have just described? And do you already have an idea of ​​what could help you deal with the situation now?,1,47,42.22,99,16.558,4.044,15.667,19.149,93.617,74.468,70.213,23.404,12.766,0,0,12.766,0,0,10.638,17.021,10.638,0,14.894,10.638,6.383,4.255,0,14.894,0,0,4.255,4.255,0,0,12.766,0,6.383,2.128,0,2.128,0,0,0,0,6.383,2.128,4.255,2.128,0,2.128,2.128,0,0,0,23.404,6.383,2.128,0,0,0,4.255,14.894,2.128,0,0,0,0,0,0,0,2.128,0,0,2.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.128,0,10.638,10.638,0,0,8.511,2.128,0,0,4.255,4.255,2.128,0,0,0,0,0,0,6.383,2.128,0,4.255,0,0,0,0
AU01.004470,d1_illness_beliefs,"Ja, ich kann verstehen, dass das vielleicht auch frustrierend ist, wenn man so genau noch mal nachfragt, auch wenn Sie es schon geschildert haben. Für mich wäre das allerdings sehr hilfreich, um Sie möglichst genau zu verstehen und dann auch mit Ihnen gemeinsam zu überlegen, was es vielleicht braucht, um Sie zu unterstützen, dass es Ihnen wieder besser gehen kann. Können Sie es mir noch mal schildern, welchen Zusammenhang Sie zwischen dem Kontaktabbruch und Ihren Beschwerden sehen und was Sie vielleicht auch schon versucht haben, damit es Ihnen besser geht?",4,4,4,4.0,text_en,"Yes, I can understand that it might be frustrating if you ask again in detail, even if you have already described it. However, that would be very helpful for me to understand you as precisely as possible and then to think with you about what it might take to support you so that you can get better again. Can you tell me again what connection you see between the break in contact and your symptoms and what you may have already tried to make yourself feel better?",1,87,1,99,67.941,56.066,29,18.391,97.701,89.655,73.563,26.437,16.092,3.448,0,12.644,0,0,10.345,5.747,1.149,0,13.793,12.644,13.793,11.494,0,26.437,2.299,0,2.299,0,2.299,0,33.333,1.149,22.989,6.897,1.149,4.598,6.897,1.149,3.448,0,4.598,3.448,1.149,1.149,0,1.149,0,1.149,0,0,20.69,8.046,4.598,0,0,0,3.448,12.644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.448,3.448,2.299,0,0,0,0,0,0,0,0,2.299,0,0,0,0,0,0,9.195,5.747,0,0,4.598,1.149,0,0,6.897,4.598,3.448,3.448,1.149,0,1.149,0,0,6.897,2.299,3.448,1.149,0,0,0,0
AU01.004471,d1_illness_beliefs,"Ich sehe, dass sie die Arme verschränken dabei und auf mich wirken sie etwas ärgerlich. Das könnten wir uns auch nochmal angucken, aber fürs erste verstehe ich, dass sie sich da direkte Anleitung erhoffen, aber für mich ist es hilfreich und ich kann ihnen am besten helfen und für sie hilfreich sein, wenn wir da gemeinsam nachschauen, da ich als Expertin auch nur so weit ihnen helfen kann, wie wir da gemeinsam dran arbeiten.",2,2,2,2.0,text_en,"I see that they cross their arms and they seem a bit angry to me. We could also look at that again, but for now I understand that they are hoping for direct guidance, but for me it is helpful and I can best help them and be helpful to them if we look at it together, since as an expert I can only help them as much as we work on it together.",1,74,4.334,71.319,36.48,93.119,37,8.108,98.649,89.189,71.622,29.73,21.622,8.108,4.054,0,0,9.459,8.108,9.459,2.703,0,16.216,8.108,5.405,14.865,0,20.27,5.405,2.703,13.514,9.459,4.054,1.351,21.622,0,13.514,2.703,1.351,5.405,4.054,0,4.054,0,8.108,6.757,1.351,2.703,1.351,1.351,0,1.351,0,0,18.919,5.405,5.405,0,0,0,0,13.514,0,0,0,0,0,0,0,0,1.351,0,0,1.351,0,0,1.351,0,0,0,0,0,0,0,0,0,1.351,0,0,0,0,0,0,0,8.108,6.757,2.703,1.351,1.351,4.054,0,0,4.054,2.703,6.757,1.351,0,0,0,0,0,6.757,2.703,4.054,0,0,0,0,0
AU01.000849,d2_lack_of_knowledge,"Sie sagen einerseits geht es ihnen nicht gut und andererseits zweifeln sie mit der Therapie. Und ja, ich habe mich gefragt, was ist es denn an der Therapie oder an dem hier sein, was sie so zweifeln lässt. Also, ja, wie kann ich das verstehen?",3,3,3,3.0,text_en,"On the one hand they say they are not feeling well and on the other hand they have doubts about the therapy. And yes, I asked myself, what is it about the therapy or being here that makes her so doubtful. So, yeah, how can I understand that?",1,48,1.973,11.658,39.586,52.408,16,10.417,100,85.417,70.833,22.917,14.583,6.25,0,0,2.083,6.25,8.333,16.667,8.333,0,8.333,10.417,14.583,10.417,2.083,18.75,4.167,0,0,0,0,0,33.333,6.25,20.833,6.25,4.167,2.083,6.25,0,6.25,0,2.083,2.083,0,0,0,0,0,0,0,0,12.5,4.167,0,0,0,0,4.167,8.333,0,0,2.083,0,0,0,0,0,0,0,0,0,0,0,8.333,4.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,4.167,0,0,2.083,0,0,2.083,0,2.083,8.333,0,4.167,0,4.167,0,0,14.583,4.167,8.333,2.083,0,0,0,0
AU01.000850,d2_lack_of_knowledge,"Sie sagen, Sie können mit Ihrer Familie nicht über die Therapie hier sprechen. Wie ist das denn bei Ihnen zu Hause? Was gibt es da für eine Haltung zur Psychotherapie?",3,4,3,3.333,text_en,You say you can't talk to your family about therapy here. How is it at home? What kind of attitude is there towards psychotherapy?,1,24,10.188,98.752,89.393,,8,16.667,95.833,70.833,62.5,20.833,12.5,0,0,12.5,0,0,8.333,4.167,0,0,20.833,12.5,16.667,0,4.167,20.833,0,0,4.167,4.167,0,0,20.833,0,12.5,4.167,4.167,4.167,0,0,8.333,0,0,0,0,0,0,0,0,0,0,0,25,8.333,0,0,0,0,8.333,16.667,4.167,0,0,0,0,0,0,0,4.167,0,4.167,0,0,0,8.333,8.333,0,0,4.167,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,16.667,0,0,16.667,0,0,0,0,0,12.5,0,0,0,0,0,0,16.667,4.167,0,8.333,0,4.167,0,0
AU01.000890,d2_lack_of_knowledge,"Was genau meinen Sie denn damit, wenn Sie sagen Ihre Gallenblase ist geplatzt, können Sie mir das nochmal erläutern?",2,1,2,1.667,text_en,What exactly do you mean when you say your gallbladder burst? Can you explain that to me again?,1,18,1,99,77.167,,9,16.667,94.444,77.778,66.667,38.889,27.778,5.556,0,22.222,0,0,11.111,11.111,0,0,5.556,11.111,11.111,5.556,0,22.222,0,0,0,0,0,0,33.333,0,22.222,11.111,0,5.556,0,5.556,0,0,0,0,0,0,0,0,0,0,0,0,33.333,11.111,0,0,0,0,11.111,22.222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.556,0,0,0,0,0,0,0,11.111,0,5.556,0,0,0,0,0,0,11.111,0,0,11.111,0,0,0,0
AU01.000891,d2_lack_of_knowledge,"Das stimmt, dass ich das nicht verstehen kann oder nachvollziehen kann, könnten Sie mir das vielleicht noch mal genauer erklären, wieso sich eine Frau das nicht erlauben kann, wie das aus Ihrer Sichtweise zu erklären ist.",4,4,3,3.667,text_en,"It's true that I can't understand it or understand it. Could you perhaps explain it to me in more detail, why a woman can't allow herself to do that, how it can be explained from your point of view.",1,39,1,26.178,30.984,,19.5,15.385,97.436,87.179,74.359,30.769,12.821,5.128,0,5.128,2.564,0,17.949,12.821,2.564,0,12.821,17.949,7.692,2.564,5.128,28.205,5.128,2.564,2.564,0,0,2.564,41.026,0,38.462,12.821,7.692,10.256,5.128,0,7.692,0,0,0,0,0,0,0,0,0,0,0,17.949,7.692,0,0,0,0,2.564,10.256,0,0,5.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.128,0,0,2.564,2.564,0,0,0,2.564,10.256,0,0,0,0,0,0,17.949,5.128,5.128,0,0,7.692,0,0
AU01.000907,d2_lack_of_knowledge,"Mir würde nur interessieren, wie ist das in der Regel in Ihrer Kultur? Werden Männer, die vielleicht deren Familien nicht die Regel befolgen, die ihre Tradition hat, für schwach gehalten? Oder wie soll ich das verstehen?",3,3,2,2.667,text_en,"I'm just curious, what's it typically like in your culture? Are men, perhaps whose families do not follow the rule of their tradition, considered weak? Or how should I understand that?",1,31,1,59.252,91.844,1.399,10.333,25.806,100,80.645,67.742,25.806,16.129,6.452,0,3.226,0,3.226,9.677,12.903,3.226,0,9.677,16.129,12.903,3.226,3.226,25.806,3.226,0,12.903,6.452,0,6.452,38.71,0,29.032,12.903,3.226,3.226,9.677,0,6.452,0,3.226,0,3.226,0,0,0,0,0,0,0,19.355,0,0,0,0,0,0,16.129,3.226,0,0,3.226,0,0,0,0,0,0,0,0,0,0,3.226,3.226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.226,3.226,3.226,0,0,3.226,0,0,0,0,3.226,9.677,0,0,0,0,0,0,25.806,0,9.677,9.677,0,6.452,0,0
